??,??,???
result_data_upWord,2801,result-data-upWord-2298362
result_data_upWord,2802,result-data-upWord-556533
result_data_upWord,2803,result-data-upWord-2162294
result_data_upWord,2812,result-data-upWord-1113936
result_data_upWord,2821,result-data-upWord-3749927
result_data_upWord,2825,result-data-upWord-877423
result_data_upWord,2826,result-data-upWord-1845057
result_data_upWord,2828,result-data-upWord-3273691
result_data_upWord,2862,result-data-upWord-261223
result_data_upWord,2868,result-data-upWord-173748
result_data_upWord,2874,result-data-upWord-3777606
result_data_upWord,2879,result-data-upWord-2637056
result_data_upWord,2883,result-data-upWord-2119153
result_data_upWord,2885,result-data-upWord-1113936
result_data_upWord,2896,result-data-upWord-961547
result_data_upWord,2897,result-data-upWord-1113261
result_data_upWord,2902,result-data-upWord-2986259
result_data_upWord,2907,result-data-upWord-2146369
result_data_upWord,2917,result-data-upWord-1168112
result_data_upWord,2926,result-data-upWord-2333331
result_data_upWord,2928,result-data-upWord-2678297
result_data_upWord,2934,result-data-upWord-834928
result_data_upWord,2945,result-data-upWord-2986259
result_data_upWord,2947,result-data-upWord-1113261
result_data_upWord,2949,result-data-upWord-261223
result_data_upWord,2964,result-data-upWord-767290
result_data_upWord,2967,result-data-upWord-256924
result_data_upWord,2978,result-data-upWord-3024418
result_data_upWord,2979,result-data-upWord-2377552
result_data_upWord,2984,result-data-upWord-3749927
result_data_upWord,2989,result-data-upWord-273218
result_data_upWord,3002,result-data-upWord-877423
result_data_upWord,3005,result-data-upWord-1113261
result_data_upWord,3009,result-data-upWord-256924
result_data_upWord,3014,result-data-upWord-3627437
result_data_upWord,3020,result-data-upWord-1113936
result_data_upWord,3038,result-data-upWord-1538388
result_data_upWord,3042,result-data-upWord-264145
result_data_upWord,3043,result-data-upWord-3960820
result_data_upWord,3045,result-data-upWord-2146369
result_data_upWord,3053,result-data-upWord-3024418
result_data_upWord,3057,result-data-upWord-937444
result_data_upWord,3058,result-data-upWord-3789120
result_data_upWord,3072,result-data-upWord-2403045
result_data_upWord,3075,result-data-upWord-3789120
result_data_upWord,3084,result-data-upWord-1113936
result_data_upWord,3085,result-data-upWord-173748
result_data_upWord,3099,result-data-upWord-2623413
result_data_upWord,3111,result-data-upWord-877423
result_data_upWord,3117,result-data-upWord-556533
result_data_upWord,3123,result-data-upWord-725035
result_data_upWord,3125,result-data-upWord-1259265
result_data_upWord,3128,result-data-upWord-3960820
result_data_upWord,3130,result-data-upWord-3110275
result_data_upWord,3134,result-data-upWord-2492155
result_data_upWord,3144,result-data-upWord-2333331
result_data_upWord,3165,result-data-upWord-3392338
result_data_upWord,3166,result-data-upWord-2492155
result_data_upWord,3169,result-data-upWord-834928
result_data_upWord,3174,result-data-upWord-256924
result_data_upWord,3178,result-data-upWord-2377552
result_data_upWord,3187,result-data-upWord-914558
result_data_upWord,3190,result-data-upWord-1351071
result_data_upWord,3191,result-data-upWord-2177658
result_data_upWord,3196,result-data-upWord-264145
result_data_upWord,3201,result-data-upWord-1113936
result_data_upWord,3215,result-data-upWord-725035
result_data_upWord,3222,result-data-upWord-2623413
result_data_upWord,3223,result-data-upWord-226061
result_data_upWord,3232,result-data-upWord-1538388
result_data_upWord,3234,result-data-upWord-3749927
result_data_upWord,3237,result-data-upWord-834928
result_data_upWord,3238,result-data-upWord-2075639
result_data_upWord,3243,result-data-upWord-2487758
result_data_upWord,3254,result-data-upWord-1113261
result_data_upWord,3258,result-data-upWord-2177658
result_data_upWord,3269,result-data-upWord-725035
result_data_upWord,3270,result-data-upWord-2678297
result_data_upWord,3272,result-data-upWord-2298362
result_data_upWord,3292,result-data-upWord-511037
result_data_upWord,3297,result-data-upWord-3024418
result_data_upWord,3305,result-data-upWord-2377552
result_data_upWord,3310,result-data-upWord-2416631
result_data_upWord,3313,result-data-upWord-971735
result_data_upWord,3330,result-data-upWord-3777606
result_data_upWord,3331,result-data-upWord-1206080
result_data_upWord,3334,result-data-upWord-3338224
result_data_upWord,3342,result-data-upWord-914558
result_data_upWord,3345,result-data-upWord-3960820
result_data_upWord,3358,result-data-upWord-653443
result_data_upWord,3359,result-data-upWord-2071296
result_data_upWord,3373,result-data-upWord-2623413
result_data_upWord,3376,result-data-upWord-2487758
result_data_upWord,3379,result-data-upWord-3777606
result_data_upWord,3389,result-data-upWord-1113261
result_data_upWord,3390,result-data-upWord-1206080
result_data_upWord,3394,result-data-upWord-914558
result_data_upWord,3405,result-data-upWord-2492155
result_data_upWord,3408,result-data-upWord-3556707
result_data_upWord,3416,result-data-upWord-3960820
result_data_upWord,3422,result-data-upWord-2075639
result_data_upWord,3423,result-data-upWord-3789120
result_data_upWord,3430,result-data-upWord-1259265
result_data_upWord,3438,result-data-upWord-3273691
result_data_upWord,3441,result-data-upWord-1845057
result_data_upWord,3449,result-data-upWord-877423
result_data_upWord,3457,result-data-upWord-2333331
result_data_upWord,3461,result-data-upWord-230996
result_data_upWord,3462,result-data-upWord-2162294
result_data_upWord,3468,result-data-upWord-961547
result_data_upWord,3474,result-data-upWord-834928
result_data_upWord,3480,result-data-upWord-2075639
result_data_upWord,3492,result-data-upWord-2403045
result_data_upWord,3493,result-data-upWord-3749927
result_data_upWord,3514,result-data-upWord-672752
result_data_upWord,3520,result-data-upWord-3273691
result_data_upWord,3522,result-data-upWord-3324843
result_data_upWord,3537,result-data-upWord-1538388
result_data_upWord,3541,result-data-upWord-1113261
result_data_upWord,3544,result-data-upWord-3627437
result_data_upWord,3547,result-data-upWord-1206080
result_data_upWord,3554,result-data-upWord-2416631
result_data_upWord,3555,result-data-upWord-1259265
result_data_upWord,3571,result-data-upWord-230996
result_data_upWord,3572,result-data-upWord-877423
result_data_upWord,3575,result-data-upWord-556533
result_data_upWord,3576,result-data-upWord-3338224
result_data_upWord,3583,result-data-upWord-2146369
result_data_upWord,3588,result-data-upWord-2162294
result_data_upWord,3596,result-data-upWord-261223
result_data_upWord,3604,result-data-upWord-1351071
result_data_upWord,3606,result-data-upWord-2623413
result_data_upWord,3608,result-data-upWord-256924
result_data_upWord,3615,result-data-upWord-2333331
result_data_upWord,3621,result-data-upWord-552679
result_data_upWord,3625,result-data-upWord-146131
result_data_upWord,3627,result-data-upWord-230996
result_data_upWord,3637,result-data-upWord-3324843
result_data_upWord,3646,result-data-upWord-2403045
result_data_upWord,3651,result-data-upWord-914558
result_data_upWord,3659,result-data-upWord-2637056
result_data_upWord,3660,result-data-upWord-256924
result_data_upWord,3662,result-data-upWord-556533
result_data_upWord,3663,result-data-upWord-971735
result_data_upWord,3668,result-data-upWord-2333331
result_data_upWord,3672,result-data-upWord-2746869
result_data_upWord,3674,result-data-upWord-1206080
result_data_upWord,3677,result-data-upWord-2298362
result_data_upWord,3692,result-data-upWord-2119153
result_data_upWord,3712,result-data-upWord-3789120
result_data_upWord,3714,result-data-upWord-2986259
result_data_upWord,3723,result-data-upWord-1168112
result_data_normalWord,6,result-data-normalWord-3338224
result_data_normalWord,13,result-data-normalWord-173748
result_data_normalWord,14,result-data-normalWord-672752
result_data_normalWord,25,result-data-normalWord-2298362
result_data_normalWord,29,result-data-normalWord-653443
result_data_normalWord,33,result-data-normalWord-834928
result_data_normalWord,48,result-data-normalWord-1259265
result_data_normalWord,49,result-data-normalWord-2146369
result_data_normalWord,52,result-data-normalWord-961547
result_data_normalWord,54,result-data-normalWord-914558
result_data_normalWord,62,result-data-normalWord-3110275
result_data_normalWord,75,result-data-normalWord-971735
result_data_normalWord,77,result-data-normalWord-672752
result_data_normalWord,82,result-data-normalWord-3338224
result_data_normalWord,99,result-data-normalWord-511037
result_data_normalWord,101,result-data-normalWord-1113261
result_data_normalWord,103,result-data-normalWord-2637056
result_data_normalWord,107,result-data-normalWord-3960187
result_data_normalWord,112,result-data-normalWord-261223
result_data_normalWord,115,result-data-normalWord-2416631
result_data_normalWord,129,result-data-normalWord-556533
result_data_normalWord,136,result-data-normalWord-2298362
result_data_normalWord,138,result-data-normalWord-3024418
result_data_normalWord,148,result-data-normalWord-3024418
result_data_normalWord,150,result-data-normalWord-273218
result_data_normalWord,161,result-data-normalWord-834928
result_data_normalWord,164,result-data-normalWord-672752
result_data_normalWord,167,result-data-normalWord-1113936
result_data_normalWord,176,result-data-normalWord-3749927
result_data_normalWord,177,result-data-normalWord-3556707
result_data_normalWord,181,result-data-normalWord-1168112
result_data_normalWord,186,result-data-normalWord-3960187
result_data_normalWord,192,result-data-normalWord-1113261
result_data_normalWord,197,result-data-normalWord-3324843
result_data_normalWord,210,result-data-normalWord-2637056
result_data_normalWord,218,result-data-normalWord-937444
result_data_normalWord,228,result-data-normalWord-3749927
result_data_normalWord,229,result-data-normalWord-2071296
result_data_normalWord,231,result-data-normalWord-3024418
result_data_normalWord,232,result-data-normalWord-3110275
result_data_normalWord,239,result-data-normalWord-1259265
result_data_normalWord,243,result-data-normalWord-961547
result_data_normalWord,247,result-data-normalWord-3627437
result_data_normalWord,250,result-data-normalWord-256924
result_data_normalWord,251,result-data-normalWord-2377552
result_data_normalWord,255,result-data-normalWord-2416631
result_data_normalWord,278,result-data-normalWord-273218
result_data_normalWord,280,result-data-normalWord-725035
result_data_normalWord,294,result-data-normalWord-672752
result_data_normalWord,296,result-data-normalWord-3338224
result_data_normalWord,299,result-data-normalWord-2637056
result_data_normalWord,303,result-data-normalWord-1168112
result_data_normalWord,308,result-data-normalWord-2177658
result_data_normalWord,319,result-data-normalWord-3960187
result_data_normalWord,321,result-data-normalWord-2492155
result_data_normalWord,324,result-data-normalWord-2333331
result_data_normalWord,334,result-data-normalWord-3789120
result_data_normalWord,340,result-data-normalWord-937444
result_data_normalWord,350,result-data-normalWord-2377552
result_data_normalWord,351,result-data-normalWord-3777606
result_data_normalWord,377,result-data-normalWord-3556707
result_data_normalWord,380,result-data-normalWord-2416631
result_data_normalWord,387,result-data-normalWord-3789120
result_data_normalWord,393,result-data-normalWord-937444
result_data_normalWord,403,result-data-normalWord-877423
result_data_normalWord,408,result-data-normalWord-256924
result_data_normalWord,411,result-data-normalWord-914558
result_data_normalWord,415,result-data-normalWord-2119153
result_data_normalWord,418,result-data-normalWord-3960187
result_data_normalWord,421,result-data-normalWord-2487758
result_data_normalWord,422,result-data-normalWord-3024418
result_data_normalWord,425,result-data-normalWord-261223
result_data_normalWord,440,result-data-normalWord-2298362
result_data_normalWord,441,result-data-normalWord-2986259
result_data_normalWord,447,result-data-normalWord-2637056
result_data_normalWord,448,result-data-normalWord-2678297
